1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58
1.76,1.73,1.68,1.66,1.66,1.63,2.37,2.3825,1.58,1.5,2.4175,2.4,2.3875,2.3375,1.4,1.38,2.15,1.33,1.31,1.8475,1.26,1.24,1.24,1.24,1.3725,1.2925,1.16,1.16,1.1475,1.16,1.11,1.0975,1.105,1.16,1.18,1.18,1.1575,1.23,1.23,1.26,1.26,1.285,1.3225,1.3275,1.36,1.38,1.4,1.43,1.4575,1.475,1.51,1.5,1.53,1.58,1.58,1.61,1.6725,1.7,1.72,1.68,1.75,1.73,1.73,1.77,1.7575,1.73,1.745,1.73,1.73,1.76,1.73,1.73,1.73,1.7,1.7,1.7,1.68,1.65,1.65,1.615,1.61,1.57,1.56,1.56,1.4925,1.56,1.45,1.51,1.51,1.51,1.35,1.48,1.48,1.5,1.2775,1.26,1.25,1.5,1.53,1.48,1.5,1.5,1.53,1.27,1.2775,1.2725,1.2625,1.2625,1.2725,1.265,1.63,1.27,1.63,1.3,1.315,1.3325,1.74,1.76,1.76,1.3875,1.81,1.81,1.83,1.4225,1.86,1.4625,1.465,1.86,1.5325,1.5675,1.6075,1.88,1.695,1.7575,1.815,1.83,1.83,1.975,1.83,1.83,2.12,1.78,1.78,1.76
2.2,2.675,2.725,2.75,2.28,2.8625,2.9175,2.9925,2.33,3.1175,2.31,3.225,2.26,2.24,3.1675,2.05,2.995,1.91,2.73,2.5675,1.58,1.48,1.38,1.33,1.8375,1.7225,1.625,1.08,1.03,1.0,1.3425,1.315,1.2825,1.01,1.275,1.01,1.32,1.3425,1.3825,1.15,1.15,1.21,1.21,1.24,1.5525,1.555,1.575,1.36,1.36,1.41,1.43,1.45,1.5,1.6075,1.63,1.63,1.63,1.6925,1.7,1.76,1.67,1.81,1.6325,1.86,1.86,1.5475,1.86,1.5325,1.8,1.8,1.81,1.78,1.78,1.73,1.71,1.65,1.66,1.5525,1.61,1.5525,1.545,1.5525,1.545,1.43,1.41,1.505,1.36,1.4725,1.33,1.405,1.28,1.35,1.3025,1.25,1.25,1.2,1.23,1.23,1.115,1.24,1.24,1.125,1.26,1.28,1.26,1.095,1.25,1.06,1.0525,1.0325,1.0325,1.0075,1.31,1.31,1.33,1.33,1.095,1.38,1.43,1.43,1.43,1.48,1.1025,1.065,1.04,1.56,1.61,1.61,1.65,1.71,1.1675,1.2575,1.81,1.83,1.88,1.765,1.9075,2.0525,2.1875,2.33,2.415,2.4975,2.13,2.16
2.76,2.83,2.8525,2.96,2.8325,3.1,2.925,3.31,3.38,3.25,3.375,3.475,3.55,3.53,3.46,3.5875,3.26,3.08,2.9,3.15,2.53,2.8125,2.66,1.98,1.8,1.68,1.56,1.46,1.9725,1.8825,1.8025,1.25,1.25,1.5925,1.28,1.5825,1.31,1.36,1.71,1.765,1.48,1.8275,1.53,1.815,1.58,1.61,1.58,1.63,1.5675,1.4975,1.68,1.4375,1.71,1.4375,1.4375,1.4725,1.75,1.53,1.78,1.5525,1.73,1.5025,1.66,1.4275,1.365,1.3575,1.56,1.53,1.375,1.415,1.56,1.475,1.61,1.5175,1.5025,1.475,1.4325,1.63,1.66,1.66,1.3625,1.3475,1.38,1.66,1.3975,1.6,1.53,1.44,1.45,1.4,1.47,1.28,1.23,1.18,1.13,1.4225,1.4,1.0,1.3425,1.0,1.32,1.325,1.0,1.0,1.3425,1.3475,1.33,1.335,1.32,0.93,1.3,0.86,0.86,0.88,0.88,1.4725,0.91,0.91,0.93,0.93,0.93,0.93,1.305,0.85,0.85,0.85,0.92,0.88,0.93,0.98,1.08,1.18,1.33,1.48,1.4525,1.6375,1.93,2.0675,2.25,2.36,2.48,2.56,2.66,2.71
2.85,2.83,2.85,2.81,2.83,2.86,2.95,3.03,3.13,3.18,3.3825,3.5575,3.6775,3.7625,3.82,3.58,3.77,3.43,3.5875,3.16,3.23,2.9,2.74,2.645,2.485,2.38,2.26,2.16,2.2875,1.95,1.83,1.73,1.63,1.61,1.845,1.51,1.53,1.95,1.61,1.68,2.04,2.0175,1.81,1.81,1.81,1.78,1.7175,1.68,1.565,1.53,1.48,1.48,1.48,1.45,1.48,1.53,1.53,1.4075,1.56,1.56,1.49,1.43,1.36,1.31,1.6125,1.19,1.21,1.7425,1.825,1.93,1.31,2.1175,1.35,1.38,1.38,1.36,1.35,2.0625,1.33,1.3,1.8625,1.8175,1.7175,1.6625,1.57,1.4875,1.405,1.3575,1.61,1.345,1.58,1.4575,1.5225,1.6,1.6675,1.38,1.71,1.725,1.23,1.23,1.21,1.21,1.9425,2.0125,1.18,1.18,2.2275,2.275,1.08,2.375,1.06,2.5175,2.615,2.725,2.825,2.9475,3.0375,3.1075,3.1,3.035,2.8625,1.21,1.15,2.005,1.715,1.45,1.2675,0.73,0.71,1.11,1.1525,0.86,0.99,1.16,1.31,1.56,2.0025,2.03,2.28,2.84,3.075,2.74,3.38,2.85
3.16,3.03,3.6975,2.75,3.2825,2.56,2.58,3.2925,2.86,3.6525,3.23,3.46,4.0325,3.76,4.0275,3.86,3.91,3.78,3.66,3.445,3.35,3.15,2.98,2.81,2.68,2.55,2.51,2.21,2.43,2.33,2.25,2.18,2.0875,1.96,1.93,1.96,2.03,1.835,1.8175,1.785,2.31,2.26,2.23,1.575,1.5625,1.5925,1.71,1.58,1.6,1.3,1.2,1.11,1.06,1.08,1.06,1.13,1.21,1.28,1.35,1.43,1.45,1.845,2.03,2.1925,2.3675,1.38,1.41,2.9125,1.5,3.435,3.705,3.935,4.165,1.73,4.465,1.56,4.6225,1.33,4.6575,4.5975,1.11,1.05,1.06,3.7,1.03,1.03,1.06,2.2675,1.21,1.715,1.43,1.56,1.5025,1.5675,1.645,1.88,1.7975,1.9,1.995,2.1425,1.81,1.88,1.88,1.93,2.01,2.05,2.08,2.15,2.21,2.26,2.28,2.36,4.1675,4.34,2.63,4.8125,2.75,5.2825,2.78,5.35,5.0975,4.6575,4.0475,3.4025,1.63,2.21,1.26,1.585,1.4975,1.1,1.5875,1.6625,1.28,1.825,1.955,1.65,1.85,2.745,3.12,2.61,3.79,4.005,4.125,3.23
4.31,4.565,4.41,3.38,3.11,2.93,2.91,2.96,4.52,3.4,4.7425,4.735,4.685,4.59,4.4825,4.01,4.2275,3.86,3.88,3.48,3.27,2.89,2.58,2.31,2.11,2.03,2.1,1.91,1.9425,1.9675,2.36,1.9875,2.16,2.03,1.93,1.93,1.98,2.01,1.235,1.1425,1.88,1.78,1.0575,1.1,1.63,1.66,1.73,1.78,1.3325,1.335,1.3625,1.4325,1.63,1.58,1.725,1.56,1.7125,1.6575,1.6575,1.72,1.8875,2.1725,2.46,2.21,3.1,3.4175,3.7825,2.88,4.7125,3.33,5.7975,3.75,6.69,7.0975,7.435,7.77,8.07,4.23,4.23,8.375,3.95,7.94,7.55,3.11,2.73,6.02,5.41,1.58,4.0975,3.4725,1.13,1.16,2.1425,1.41,1.58,1.855,1.895,1.88,2.105,2.16,2.5275,2.56,2.78,2.98,3.86,4.1625,4.3975,4.605,4.74,3.98,4.15,4.965,4.53,5.1625,4.99,5.7275,5.48,5.65,6.9125,5.53,7.0,4.58,5.95,5.09,2.6,2.05,2.6875,1.48,2.16,1.45,2.3325,2.475,2.575,2.7,2.83,2.18,3.315,2.81,3.9475,4.205,4.3975,4.31,4.43,4.43
4.66,4.58,4.46,4.98,4.21,4.16,5.0875,5.2625,5.365,5.4225,4.79,4.76,4.61,4.46,4.26,5.005,3.91,4.805,3.55,4.3775,3.0,2.68,2.38,2.8375,2.5525,2.295,2.05,1.98,1.71,1.68,1.71,2.11,2.01,1.6225,1.43,1.2325,1.0625,1.23,0.8875,0.8625,0.855,0.915,0.74,1.1,0.98,1.18,1.215,1.4,1.43,1.39,1.41,1.48,1.42,1.5,1.59,1.6075,1.8,1.62,1.61,1.65,1.97,2.24,2.6,2.96,3.295,3.68,4.2625,4.43,4.96,6.4825,7.1875,6.63,8.305,7.55,9.3225,8.31,8.63,10.8475,11.03,9.06,10.65,10.1925,8.2,9.0825,7.0,6.31,7.665,4.68,6.635,5.96,2.5,4.385,3.6725,1.66,2.6775,2.3925,1.75,2.1875,2.08,2.35,2.65,3.0,3.2225,3.6575,4.1,4.5,4.61,4.75,5.06,5.1025,5.05,5.11,5.0425,5.05,5.17,5.4125,6.63,6.12,6.5175,6.9225,7.2475,7.18,7.215,5.18,4.08,3.13,2.48,3.5425,3.4275,1.98,2.08,4.3075,2.23,2.23,5.0675,2.5,2.83,3.23,5.4725,5.41,4.36,5.235,4.63,4.68
5.03,6.095,5.8925,4.99,4.96,5.11,5.33,5.55,5.76,5.83,5.81,5.2725,5.56,5.46,5.625,5.3,5.6375,5.6575,5.695,5.655,3.88,5.095,2.98,4.1275,2.36,2.11,2.8875,1.53,2.3425,1.28,2.305,2.2925,2.1975,1.9325,1.63,1.35,0.98,0.83,0.73,1.0175,0.76,1.16,1.3225,1.4775,1.13,1.6625,0.99,1.6725,1.6425,1.6025,0.88,1.06,1.3575,1.315,1.73,1.225,1.78,1.71,1.495,1.6525,1.8675,2.36,2.68,3.03,3.1225,3.6475,4.3375,5.155,6.0975,6.9825,7.48,8.28,8.7,9.2525,9.75,10.79,10.85,12.2175,12.385,12.02,11.26,10.245,9.1825,10.08,7.615,9.2,8.7,7.3025,7.28,6.35,5.38,5.8375,4.9675,3.06,3.55,3.095,2.18,2.5875,2.13,2.24,2.43,2.84,3.15,3.5575,3.98,4.27,4.4075,4.37,4.2525,4.1475,5.43,4.115,5.18,4.175,4.23,5.41,5.86,6.35,6.88,7.4,7.78,7.83,7.85,6.8,5.78,6.495,3.86,3.35,3.18,3.33,6.62,7.2525,4.18,4.41,4.61,4.81,5.08,5.23,7.23,5.15,6.6725,6.5025,6.4075,4.96
6.58,6.65,5.99,5.63,6.3275,5.33,6.3825,6.1425,5.69,5.2075,4.9425,5.16,5.2,5.9575,6.3525,6.495,5.48,6.58,6.7625,5.58,7.03,6.7925,6.35,3.91,3.51,4.7,2.68,2.28,3.755,1.88,1.9,1.98,1.91,1.68,1.33,1.06,1.9325,0.88,0.91,1.01,1.4525,1.23,1.35,1.48,2.2175,1.58,1.58,1.56,1.61,1.66,1.9625,1.56,1.46,1.3525,1.1975,1.0675,1.14,1.28,1.2075,1.405,1.86,1.875,2.33,2.63,2.97,3.535,4.31,5.19,6.18,7.07,7.7825,8.33,8.6675,9.2425,10.2125,10.63,12.73,12.15,12.33,12.05,11.31,9.1675,9.36,6.2425,7.88,7.73,4.885,8.13,5.6425,8.08,6.0425,6.5,5.41,4.41,3.66,3.64,3.325,2.53,2.8725,2.7875,2.83,2.7,3.08,3.3125,3.415,3.3875,3.1625,4.81,2.4525,2.305,2.335,2.5125,4.53,4.51,2.9075,2.9725,2.9325,2.875,4.66,5.15,6.03,6.825,7.98,9.1775,9.045,8.35,5.56,5.05,7.8075,8.6075,9.4675,7.26,7.96,10.3675,8.74,9.435,8.79,8.33,7.83,7.33,7.715,7.6575,7.515,6.61
7.01,6.73,6.53,6.6675,6.53,6.63,7.2475,7.0625,6.6025,5.1,4.78,5.72,5.53,6.795,6.41,7.4275,6.38,6.51,7.2675,7.33,7.66,7.6375,6.66,6.965,6.475,4.81,5.5175,5.2175,3.88,5.1625,4.0,5.0,4.7025,4.2925,2.4,3.4825,1.81,1.68,2.5675,1.35,1.25,2.4475,2.6375,2.8,2.24,2.43,2.8275,2.65,2.61,2.4075,2.1975,2.0475,1.33,1.7425,0.9,0.81,0.88,1.06,0.985,1.1075,1.33,1.6625,2.0475,2.46,2.88,3.45,4.23,5.0925,5.995,6.7825,7.98,7.7775,8.1125,9.29,10.23,11.7925,13.62,13.76,14.2125,12.5075,11.36,7.865,7.36,5.1475,4.56,3.905,3.465,3.36,3.725,6.41,4.7,6.05,4.4875,4.63,3.93,3.7875,3.3,3.03,3.1525,2.86,2.9075,2.9175,3.21,3.41,3.63,2.2325,3.33,2.81,2.25,1.91,1.88,1.715,1.9625,2.0325,2.065,2.0325,2.71,1.895,2.58,2.845,4.7,6.73,8.58,10.805,9.03,10.94,7.38,7.23,9.79,10.515,9.96,10.71,10.99,11.52,10.38,9.74,8.6975,7.9475,7.98,7.83,7.78,7.7,8.26,7.31
7.21,7.6875,7.7025,6.53,8.515,9.03,7.18,6.73,5.9,4.99,4.46,9.05,9.1075,6.58,9.2575,7.76,7.61,7.48,7.58,7.9,8.18,8.13,7.78,7.23,7.1775,6.03,5.48,6.105,5.9925,5.23,5.83,5.5775,5.01,5.0875,4.8675,4.625,3.16,2.71,2.33,2.08,3.6575,2.2,2.51,3.535,3.3625,3.1025,2.85,2.78,2.61,2.33,2.11,2.2425,2.1725,1.9925,1.725,1.4425,1.3,1.2475,1.2925,0.95,1.5875,1.58,2.255,2.43,2.835,3.305,4.015,4.8625,6.06,6.93,7.58,7.1275,8.24,8.85,8.945,11.325,13.9075,15.2425,14.73,12.86,9.525,7.6,5.7,4.56,5.51,3.08,4.28,2.45,2.88,4.295,4.28,4.395,4.4,3.6525,3.445,4.08,3.88,3.46,3.325,3.0625,2.93,2.785,2.98,2.83,2.1325,2.03,1.1375,0.78,0.8,1.1775,0.83,1.28,1.53,2.115,1.855,1.95,1.86,1.6175,1.8875,2.63,4.26,6.86,9.4925,12.365,11.14,10.46,9.71,11.245,10.87,11.06,11.915,12.225,12.18,11.8175,10.73,9.58,8.4,7.63,7.755,8.04,8.45,8.66,8.4,7.86
7.91,9.9825,10.505,11.1075,11.7575,7.98,8.53,13.0,13.275,13.5,8.31,7.96,13.0625,12.7,8.3,8.18,7.65,9.995,6.79,6.86,8.79,7.31,8.2575,7.975,7.66,7.305,6.58,6.28,6.23,6.23,6.03,5.86,5.7025,5.18,5.0,5.3325,5.185,4.06,3.98,4.55,4.3,3.9,3.88,3.6175,3.58,2.85,2.5525,2.3825,2.3175,2.51,2.24,2.2125,2.15,1.98,1.765,1.6875,1.7925,0.93,2.3425,0.88,1.08,2.9525,2.05,2.9175,2.885,3.33,3.78,4.5525,5.255,6.23,6.5125,6.83,6.815,6.7275,7.8775,10.8075,14.1825,15.86,15.01,12.545,8.68,8.55,5.31,5.5,5.76,6.605,4.0,3.0,2.96,5.945,5.57,4.935,4.235,3.46,3.18,3.48,3.66,3.63,3.36,2.95,2.875,2.76,2.76,2.4425,2.1725,1.8425,1.58,1.4475,0.4,1.03,2.6325,2.93,2.55,2.2825,1.765,1.68,1.53,1.705,1.53,2.73,3.745,6.53,8.8425,12.685,15.05,14.78,13.7125,11.9075,11.4475,11.26,12.04,12.55,12.65,12.36,11.51,10.13,9.1825,8.4775,8.19,7.93,8.1825,9.01,8.14,8.53
8.54,9.31,10.16,11.16,13.1225,13.2775,13.58,13.3375,14.58,13.7375,13.9925,14.045,14.86,14.13,13.55,12.11,13.145,9.66,12.1275,8.63,10.97,10.39,7.96,7.76,8.6575,8.26,6.78,6.48,7.1,6.835,6.7075,6.6325,6.5175,6.2575,5.8275,5.4475,5.46,5.43,4.48,4.0925,3.72,4.41,3.265,3.86,2.8725,2.65,2.495,2.5125,2.13,2.6475,2.6325,2.16,2.11,2.17,1.63,2.115,1.86,2.23,3.365,3.825,2.73,4.185,3.01,3.61,2.68,2.88,3.9025,4.53,5.055,5.675,6.51,7.115,6.78,6.34,7.3525,10.815,14.9875,16.53,15.7875,13.2525,9.56,7.93,7.54,7.66,8.12,7.03,6.33,5.98,6.24,7.2,5.93,5.7075,4.94,4.185,2.71,3.0075,3.0,3.055,3.1975,3.2,2.78,2.875,2.63,2.555,2.4775,1.78,1.43,1.28,2.6025,2.97,2.71,3.13,2.84,2.1875,1.6425,1.33,1.4375,1.805,2.355,2.73,3.45,4.8,7.575,13.43,16.88,17.01,13.65,12.215,10.74,11.35,13.02,11.93,10.32,9.88,11.13,9.5875,9.03,8.21,8.75,8.24,8.23,7.85,7.61,7.85
12.18,13.93,14.7,15.05,9.865,15.55,15.31,9.2625,14.86,9.9325,15.28,11.45,11.9675,14.55,14.36,14.11,13.73,13.695,13.505,13.0275,11.21,11.6,10.8125,10.1425,9.685,9.4325,7.36,6.91,6.63,6.51,7.465,7.585,7.465,6.8675,6.01,5.63,5.39,5.1,3.4375,4.11,2.745,3.43,2.6175,2.74,2.9075,2.21,2.05,3.1,2.33,3.4,3.4325,3.3125,2.15,2.845,2.735,1.93,2.9625,2.98,3.6925,4.235,4.7125,4.54,4.785,3.53,3.03,4.3925,4.6125,4.4,4.98,5.7375,6.58,7.53,7.1275,5.86,7.0825,10.43,15.61,17.86,16.08,12.95,12.3275,11.7975,10.43,9.6825,8.0,7.645,7.575,8.08,8.51,8.03,6.73,6.0675,5.5625,4.4,4.255,3.6975,2.63,2.93,3.375,3.18,3.715,3.65,2.58,2.48,3.18,2.43,2.53,2.6,3.3525,3.635,3.58,3.58,3.01,2.365,1.53,1.28,1.83,2.2375,3.0325,3.06,4.325,4.78,6.75,10.6875,14.6025,16.13,13.18,12.9825,12.05,16.6825,12.68,13.5275,11.39,10.315,9.88,10.06,9.76,9.805,8.93,8.58,11.085,7.5,12.58,9.73
16.21,15.58,8.1125,10.83,5.3375,9.26,4.8375,5.0475,9.26,9.58,7.6,9.155,11.06,10.9475,12.28,13.46,11.325,14.98,11.865,11.785,11.37,10.6825,11.6,9.455,10.31,10.13,8.7175,8.2425,7.64,8.0,7.88,7.705,8.01,7.0475,5.85,4.6325,3.7075,3.86,3.35,2.365,2.18,2.41,2.4,2.715,3.2,2.98,3.595,3.5575,3.565,3.6775,3.7875,3.7475,3.63,2.76,2.6,2.71,2.88,3.7175,3.95,4.37,4.9075,5.2675,4.73,4.41,4.28,4.36,5.3975,5.4675,5.03,6.095,7.03,7.7875,7.33,5.61,6.01,10.93,16.79,19.61,16.83,14.5475,12.03,12.775,11.5,10.6325,8.31,7.75,7.86,7.13,7.86,7.2,6.475,6.21,5.83,5.05,5.65,5.225,4.7,2.88,3.1,3.36,3.53,4.8875,2.98,2.73,2.85,3.03,4.2825,4.195,4.345,3.53,4.845,3.23,2.56,1.91,1.4,1.28,1.28,1.58,4.8675,5.82,3.98,4.03,5.86,10.83,15.73,16.11,13.01,14.055,15.23,19.8,20.1375,12.21,9.71,13.865,8.61,8.53,12.1225,12.19,12.285,12.915,10.61,11.53,14.4425,14.71
13.78,10.51,7.06,4.93,3.96,3.425,3.5175,3.7775,4.15,4.615,7.23,9.43,10.9,10.5,11.41,11.53,12.03,8.6625,8.94,12.53,11.93,11.16,10.33,7.9275,7.69,7.5,7.3025,7.085,7.88,6.6175,7.35,7.0275,7.1125,7.31,5.76,4.685,3.39,2.8,2.38,2.3575,2.2275,2.105,2.1825,2.5375,3.0525,3.4625,3.86,3.615,3.31,3.66,3.98,4.08,4.02,4.0325,3.61,3.61,4.5625,3.53,4.6175,3.96,4.78,5.41,5.6825,5.72,5.56,5.7725,5.63,5.48,6.125,5.86,7.3325,8.48,8.08,5.73,6.8275,10.49,17.43,20.76,17.75,15.46,12.63,12.76,11.66,13.6975,7.93,10.0775,8.23,7.25,6.7275,6.53,6.87,7.1075,6.06,7.42,5.2,6.7125,4.88,4.31,4.2425,4.43,4.8625,5.38,4.88,4.5,5.6925,5.6375,5.405,3.91,5.3675,4.53,4.68,4.36,3.83,5.11,2.95,5.2375,3.06,3.51,7.79,5.95,8.2125,6.9825,5.18,8.9725,15.46,17.555,17.02,12.51,17.08,20.715,22.9325,17.68,20.51,19.01,17.67,16.6075,11.56,15.3625,12.01,14.75,14.7225,16.38,16.18,15.53
8.88,6.15,3.83,3.49,3.23,2.78,2.91,3.38,3.56,3.99,5.58,8.3375,10.23,10.03,10.3625,9.23,8.16,7.5675,7.545,8.6,8.4375,8.01,8.225,7.18,7.63,6.75,6.43,7.4175,5.93,6.34,6.53,5.86,7.58,7.11,5.4575,4.8275,4.1175,2.88,2.43,2.76,2.05,2.05,2.0725,2.2725,3.33,2.925,3.1625,3.63,3.7625,3.51,4.5975,4.7975,3.66,4.9,5.19,4.13,5.695,5.5175,4.61,4.78,5.23,5.71,6.0075,6.1025,5.58,5.73,6.2125,6.4375,6.13,7.125,7.3,8.1875,7.7875,5.74,7.3575,11.8125,18.63,22.26,19.7575,16.5,15.4825,16.375,14.58,17.9975,10.74,7.93,6.23,6.33,6.83,6.75,6.51,6.55,8.9175,7.43,8.4075,7.66,6.53,4.4725,4.11,4.33,5.33,4.41,4.8825,5.535,6.1,6.1425,5.8075,5.4775,5.76,5.465,5.72,6.78,6.165,5.43,6.37,7.205,5.78,6.66,10.8475,11.15,10.405,8.6125,7.2275,7.6,13.86,19.1125,20.055,13.21,16.4775,22.83,22.8275,22.56,20.69,23.6325,22.68,16.68,20.2075,16.13,17.0725,14.85,14.095,14.68,9.385,11.43
6.31,5.13,9.4575,9.705,8.8125,7.68,4.43,4.96,5.9975,4.06,7.295,8.635,9.6375,9.7175,11.43,8.005,8.41,6.555,6.48,7.44,8.15,10.425,7.66,9.7,7.3,6.96,6.8,8.78,7.26,5.6625,4.6125,6.01,5.95,5.91,5.66,5.01,4.36,3.71,3.13,2.8025,2.55,2.2275,2.16,2.2725,2.31,2.44,3.26,3.15,3.9475,4.8225,5.3275,4.88,4.83,4.81,6.7375,5.61,5.96,5.86,6.005,5.5,6.17,5.63,5.91,6.57,6.6,6.03,5.98,7.165,7.635,7.05,7.46,8.08,8.03,6.41,8.7325,13.45,19.25,23.0175,21.0675,17.8075,14.66,16.55,18.38,19.865,19.53,21.22,11.58,8.25,13.9375,6.93,7.93,8.71,9.05,10.4175,9.3075,7.28,5.4425,4.1175,3.5025,3.38,3.83,3.4675,4.83,5.315,6.18,6.26,5.95,5.2,4.805,5.56,5.34,6.36,6.23,7.08,6.23,8.995,8.53,12.62,11.23,13.57,12.71,10.985,5.98,6.68,13.58,21.43,21.61,20.46,14.31,19.7,20.1875,25.75,24.71,23.95,25.8625,21.03,19.43,17.81,20.1375,17.2825,14.11,11.35,8.83,7.48
4.86,10.5375,12.17,10.99,9.43,10.375,6.78,5.95,5.13,5.43,8.1625,7.9275,11.5,6.5575,10.53,9.35,8.38,4.6425,6.81,6.8875,9.18,10.41,13.425,9.05,9.06,12.1925,11.4375,9.4,6.6075,5.86,4.36,3.98,3.3225,4.81,3.55,3.285,3.0075,2.7775,3.03,3.11,3.1,2.5,2.5975,2.935,2.51,2.9925,3.27,3.8375,4.8225,4.6,5.985,6.15,6.0,5.91,8.2375,8.4175,6.96,5.93,7.65,5.48,6.13,6.36,7.32,7.5875,6.73,7.56,7.7825,8.4225,9.17,7.9,8.51,9.79,8.73,7.41,7.16,17.13,20.28,25.5975,23.08,19.665,18.8125,17.86,18.9375,18.17,18.73,25.13,22.86,17.53,22.2175,8.26,12.5875,11.18,10.75,10.58,10.905,6.71,4.78,5.0025,4.575,4.45,4.125,3.92,3.41,5.9175,7.4,6.48,7.0525,4.88,5.9825,6.8375,7.8875,8.7575,6.23,6.75,7.28,8.78,10.91,15.47,16.01,15.8375,12.68,10.86,8.58,7.65,12.48,20.51,24.3175,23.3825,19.45,16.5375,21.08,25.99,22.64,27.58,27.95,25.4875,25.86,22.58,20.08,19.4575,14.8875,9.65,7.0925,3.88
